Price,PriceType,SellerType,Make,Model,Variant,BodyType,Year,Kilometers,Trasmission,DriveTrain,FuelType,Colour,AirConditioning,ANCAPRating,GreenStarRating,CylinderConfigurationParsed
12850,FIXED,Dealer used,Toyota,HYBRID,,Sedan,2011,139000,Automatic,Front Wheel Drive,Diesel,White,TRUE,4,5,0
15000,FIXED,Private seller,Ford,XL (4x4),,Ute,2010,206718,Manual,4x4,Diesel,White,TRUE,5,4,0
3750,FIXED,Private seller,Toyota,ALTISE,,Sedan,2005,281232,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,0
6950,DRIVE_AWAY,Dealer used,Holden,All Others,,Sedan,2012,121491,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,0
5850,FIXED,Private seller,Toyota,YRS,,Sedan,2008,168000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5,0
19990,FIXED,Dealer used,Nissan,ST,,SUV,2018,60163,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,0
12500,FIXED,Private seller,Subaru,2.5i PREMIUM,,SUV,2010,119000,Manual,All Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3.5,0
8950,FIXED,Dealer used,Volkswagen,GT SPORT TDI,,Hatchback,2008,171014,Automatic,Front Wheel Drive,Diesel,White,TRUE,5,4.5,0
3200,FIXED,Private seller,Nissan,ST,,Hatchback,2005,80000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5,0
1400,FIXED,Private seller,Mazda,All Others,,Sedan,1996,22000,Manual,Front Wheel Drive,Petrol - Unleaded,White,FALSE,5,4.5,0
16000,FIXED,Private seller,Audi,2.0 TFSI QUATTRO,,Sedan,2011,142000,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,4.5,0
6950,FIXED,Dealer used,Ford,SR (RWD),,SUV,2008,179338,Automatic,Rear Wheel Drive,Petrol - Unleaded,,TRUE,0,0,0
3300,NEGOTIABLE,Private seller,Mercedes-Benz,180,,SUV,2004,286,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,0
27940,DRIVE_AWAY,Dealer used,Nissan,ST (2WD),,SUV,2019,7136,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,0
75000,FIXED,Private seller,Holden,Kingswood,,Sedan,1970,1,Manual,Rear Wheel Drive,Petrol - Leaded,Grey,FALSE,5,2.5,0
31990,DRIVE_AWAY,Dealer used,Nissan,ST 7 SEAT (2WD),,SUV,2019,7510,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,0,0
3990,FIXED,Private seller,Holden,Barina,,Hatchback,2009,163000,Manual,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,2.5,0
6500,FIXED,Private seller,Holden,CROSS 8,,Ute,2004,344000,Automatic,All Wheel Drive,Petrol - Unleaded,Black,TRUE,5,2.5,0
8000,FIXED,Private seller,Toyota,GLX,,Wagon,2009,230146,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3,0
39500,FIXED,Private seller,Volkswagen,140 TDI HIGHLINE,,SUV,2017,65800,Automatic,All Wheel Drive,Diesel,Black,TRUE,5,3.5,0
21990,DRIVE_AWAY,Dealer used,Volkswagen,103 TSI HIGHLINE,,Hatchback,2014,52451,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,4.5,0
28990,FIXED,Dealer used,Volkswagen,V6 TDI 4XMOTION,,SUV,2012,106536,Automatic,All Wheel Drive,Diesel,Black,TRUE,5,3.5,0
600,NEGOTIABLE,Private seller,Ford,Laser,LXi,Hatchback,2000,219500,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,0
1500,FIXED,Private seller,Holden,Commodore,EXECUTIVE,Wagon,1990,200000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,0
29990,DRIVE_AWAY,Dealer used,Mazda,Mazda6,ATENZA,Sedan,2016,40007,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,0
27777,DRIVE_AWAY,Dealer used,Subaru,Forester,2.5i-S,SUV,2015,84449,Automatic,All Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4.5,0
3000,FIXED,Private seller,Range Rover,Range Rover,HSE,SUV,2002,318000,Automatic,4x4,Diesel,White,TRUE,5,5,0
5000,FIXED,Private seller,Ford,Falcon,FUTURA,Wagon,2005,495500,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,6
6000,FIXED,Private seller,Ford,XT,,Sedan,2007,221109,Automatic,Rear Wheel Drive,Petrol - Unleaded,Orange,TRUE,5,5,0
7450,DRIVE_AWAY,Dealer used,Mazda,Mazda3,SP23,Hatchback,2007,168757,Manual,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,4.5,0
6500,FIXED,Private seller,Honda,Civic,VTi-L,Sedan,2007,209000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,4,2.5,0
6000,FIXED,Private seller,Mazda,CX-7,LUXURY (4x4),SUV,2009,280000,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,4,2.5,0
27000,NEGOTIABLE,Private seller,Toyota,Hilux,WORKMATE (4x4),Ute,2012,180000,Manual,4x4,Diesel,Silver,FALSE,4,2.5,0
6000,FIXED,Private seller,Honda,Civic,VTi,Sedan,2007,215000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,4,3.5,0
3300,FIXED,Private seller,Holden,SWING,,Hatchback,2001,104250,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,4,3.5,0
1200,FIXED,Private seller,Hyundai,Lantra,GL,Sedan,1999,159480,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,2.5,0
2500,FIXED,Private seller,Honda,Accord,EURO,Sedan,2004,260000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,2.5,0
95000,NEGOTIABLE,Private seller,Toyota,GXL (4x4),,Ute,2018,45000,Manual,4x4,Diesel,Silver,TRUE,5,2.5,0
3500,FIXED,Private seller,Ford,Fairlane,GHIA,Sedan,1993,277825,Automatic,Rear Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,5,3,0
7000,FIXED,Private seller,Volkswagen,(LWB),,Van/Minivan,1998,346000,Manual,Front Wheel Drive,Petrol - Unleaded,White,FALSE,5,2.5,0
5000,FIXED,Private seller,Toyota,Hilux,(4x4),Ute,1997,397330,Manual,4x4,Diesel,White,FALSE,5,2.5,0
16500,FIXED,Private seller,Ford,Focus,TREND,Hatchback,2016,91000,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,2.5,4
5500,NEGOTIABLE,Private seller,Nissan,Patrol,DX (4x4),SUV,2006,197000,Manual,4x4,Diesel,White,TRUE,4,2.5,4
2000,NEGOTIABLE,Private seller,Audi,Allroad Quattro,TDI,SUV,2002,280000,Automatic,All Wheel Drive,Diesel,Black,TRUE,4,2.5,6
9500,FIXED,Private seller,Kia,Cerato,S,Sedan,2012,76000,Manual,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,4,4.5,4
6999,FIXED,Dealer used,Toyota,Corolla,ASCENT,Sedan,2008,189000,Automatic,Front Wheel Drive,Petrol - Unleaded,Other,TRUE,5,4,4
3300,FIXED,Private seller,Holden,CONVERTIBLE,,Convertible,2005,147000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,5,4,0
850,NEGOTIABLE,Private seller,Ford,Laser,LXi,Sedan,2000,192000,Manual,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,4,4
15000,FIXED,Private seller,Nissan,370Z,CONQUEST,Coupe (2 door),2009,171961,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,4,6
3500,NEGOTIABLE,Private seller,Mercedes-Benz,E,,Sedan,1989,200000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Other,TRUE,5,4,0
8499,FIXED,Dealer used,Toyota,Corolla,CONQUEST,Hatchback,2009,209000,Automatic,Front Wheel Drive,Petrol - Unleaded,Other,TRUE,5,4,4
2500,NEGOTIABLE,Private seller,Toyota,LandCruiser,(4x4),Other,1973,99999,Manual,4x4,Petrol - Leaded,White,FALSE,5,4.5,6
7500,FIXED,Private seller,Volvo,XC70,3.2,Wagon,2008,250000,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Gold,TRUE,3,2.5,6
2999,FIXED,Dealer used,Toyota,Starlet,LIFE,Hatchback,1996,27000,Automatic,Front Wheel Drive,Petrol - Unleaded,Other,FALSE,5,3.5,4
3000,NEGOTIABLE,Private seller,BMW,3,25i,Sedan,2003,238,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,6
6490,FIXED,Private seller,Honda,EURO,,Sedan,2009,133089,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3.5,0
5000,NEGOTIABLE,Private seller,Nissan,Skyline,GXE,Sedan,1988,123456,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,6
790,FIXED,Private seller,Ford,TS (RWD),,SUV,2005,275643,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,0
1000,FIXED,Private seller,Alfa Romeo,156,V6 24V,Sedan,2003,150000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,2,2.5,6
1000,NEGOTIABLE,Private seller,Mitsubishi,Magna,ADVANCE,Sedan,2001,40000,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4.5,6
1000,FIXED,Private seller,Holden,Commodore,S,Ute,1997,58278,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,FALSE,5,4.5,6
1000,FIXED,Private seller,Holden,Commodore,EXECUTIVE,Wagon,2002,342854,Automatic,Rear Wheel Drive,Petrol - Unleaded,Green,FALSE,5,4.5,6
7888,DRIVE_AWAY,Dealer used,Holden,Cruze,CD,Sedan,2012,151795,Automatic,Front Wheel Drive,Petrol - Unleaded,Green,TRUE,5,4.5,4
55000,FIXED,Private seller,Ford,Mustang,FASTBACK GT 5.0 V8,Coupe (2 door),2017,11000,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,2,3,8
9100,FIXED,Private seller,Toyota,Hiace,COMMUTER,Van/Minivan,2007,999999,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3,4
6000,FIXED,Private seller,Toyota,Hilux,WORKMATE,Ute,2008,200000,Manual,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,4
1700,FIXED,Private seller,Holden,Commodore,All Others,Ute,1992,200000,Manual,Rear Wheel Drive,Petrol - Unleaded,Grey,FALSE,5,4,6
10000,FIXED,Private seller,Mitsubishi,Challenger,(4x4),SUV,2003,221500,Manual,4x4,Petrol - Unleaded,Grey,TRUE,5,4,6
250000,FIXED,Private seller,Ford,Falcon,XR6,Sedan,1997,25000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,6
28990,FIXED,Dealer used,Mercedes-Benz,E250,CDI ELEGANCE,Coupe (2 door),2010,88277,Automatic,Rear Wheel Drive,Diesel,Grey,TRUE,5,3.5,4
8888,FIXED,Private seller,Honda,Accord,VTi,Sedan,2009,116000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4,4
9000,NEGOTIABLE,Private seller,Ford,Falcon,XR6,Sedan,2010,187000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,6
41000,NEGOTIABLE,Private seller,Mercedes-Benz,C200,SPORT EDITION,Sedan,2017,9100,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,4
2995,FIXED,Private seller,Mitsubishi,Pajero,iO (4x4),SUV,2001,280000,Manual,4x4,Petrol - Unleaded,White,TRUE,5,4,4
10999,FIXED,Private seller,Toyota,Yaris,ASCENT,Hatchback,2016,28000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,4
2350,NEGOTIABLE,Private seller,Honda,Civic,GLi,Sedan,2002,182500,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3,4
13000,NEGOTIABLE,Private seller,Jeep,Wrangler,SPORT (4x4),SUV,2005,155000,Automatic,4x4,Petrol - Unleaded,Gold,TRUE,5,3,6
1500,FIXED,Private seller,Ford,Falcon,XR8,Sedan,2003,245000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5,8
22490,FIXED,Dealer used,Nissan,Qashqai,Ti,SUV,2016,63222,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4.5,4
1000,FIXED,Private seller,Mitsubishi,L300,EXPRESS (4x4),Van/Minivan,1986,418000,Manual,4x4,Petrol - Leaded,Grey,FALSE,5,4,4
17900,FIXED,Private seller,Holden,Commodore,SV6,Sedan,2013,62000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,6
21500,FIXED,Private seller,Holden,Commodore,SV6 BLACK EDITION,Sedan,2016,89000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,6
17000,FIXED,Private seller,Toyota,Kluger,KX-S (FWD),SUV,2009,169000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,5,6
37990,FIXED,Dealer used,BMW,3,HYBRID H,Sedan,2017,38620,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,5,0
28999,FIXED,Dealer used,Chrysler,300,SRT8 CORE,Sedan,2013,102871,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,5,3,0
10000,FIXED,Private seller,Toyota,Camry,HYBRID H,Sedan,2012,300800,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,5,4
5400,FIXED,Private seller,Toyota,Yaris,YR,Hatchback,2008,139000,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3,4
5499,FIXED,Dealer used,Holden,Barina,All Others,Hatchback,2012,185000,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4.5,4
20000,FIXED,Private seller,Ford,Transit Custom,290S (SWB),Van/Minivan,2013,125000,Manual,Front Wheel Drive,Diesel,White,TRUE,5,3,4
15000,FIXED,Private seller,Holden,Calais,TYPE R,Sedan,1985,250000,Automatic,Rear Wheel Drive,Petrol - Leaded,White,TRUE,5,4.5,6
9750,NEGOTIABLE,Private seller,Mitsubishi,Express,SWB,Van/Minivan,2005,245000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3,4
21990,FIXED,Dealer used,Holden,Calais,V,Sedan,2015,116706,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3,6
10500,FIXED,Private seller,Volkswagen,Polo,66 TSI TRENDLINE,Hatchback,2015,77287,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Blue,TRUE,5,5,4
54500,FIXED,Private seller,Mazda,CX-9,AZAMI (FWD),SUV,2018,21680,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,FALSE,5,4,4
15990,DRIVE_AWAY,Dealer used,Volkswagen,Jetta,118 TSI HIGHLINE,Sedan,2014,72392,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,4,4
7500,FIXED,Private seller,Holden,Caprice,GLX (4x4),Sedan,2004,300000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,4,2.5,6
14990,FIXED,Dealer used,Audi,A4,2.0 TFSI,Sedan,2010,53069,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,3.5,4
22990,DRIVE_AWAY,Dealer used,Lexus,CT 200h. Hybrid,LUXURY,Hatchback,2014,91137,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,5,4
5500,FIXED,Private seller,Ford,Falcon,XT,Sedan,2007,290000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Orange,TRUE,5,3.5,6
18990,FIXED,Dealer used,Ford,Focus,TREND,Hatchback,2017,4715,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,4
1500,FIXED,Private seller,Toyota,Camry,CSi,Sedan,1998,225000,Automatic,Front Wheel Drive,Petrol - Unleaded,Green,TRUE,5,3,4
53990,DRIVE_AWAY,Dealer used,Jeep,Grand Cherokee,LAREDO (4x4),SUV,2018,2123,Automatic,4x4,Petrol - Premium Unleaded,White,TRUE,5,3,6
8990,FIXED,Dealer used,Holden,Commodore,OMEGA,Sedan,2011,139252,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3,6
6000,FIXED,Private seller,Toyota,Corolla,SL,Sedan,1972,80000,Manual,Rear Wheel Drive,Petrol - Leaded,Red,FALSE,5,4,4
22000,FIXED,Private seller,Ford,Other,NEO SPORT,Sedan,1987,50000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Red,FALSE,5,4,0
13990,DRIVE_AWAY,Dealer used,Mazda,Mazda3,NEO SPORT,Sedan,2009,39492,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,4
16990,FIXED,Dealer used,Nissan,Juke,ST (FWD),SUV,2013,36317,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,4,4
47000,FIXED,Private seller,Mazda,BT-50,GT (4x4),Ute,2017,50000,Automatic,4x4,Diesel,Grey,TRUE,5,3,5
24000,FIXED,Private seller,Holden,Commodore,SS-V,Ute,2012,88000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3,8
2000,FIXED,Private seller,Kia,Other,ATARA SL,Coupe (2 door),1998,130000,Manual,4x4,Diesel,Red,FALSE,5,3.5,4
24990,DRIVE_AWAY,Dealer used,Toyota,Camry,ATARA SL,Sedan,2016,43650,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5,4
15750,FIXED,Private seller,Mazda,Mazda3,NEO,Sedan,2014,107000,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5,4
6500,NEGOTIABLE,Private seller,Mazda,Other,B3000 FREESTYLE DX+,Other,2006,351000,Manual,Rear Wheel Drive,Diesel,White,TRUE,5,2.5,4
3500,FIXED,Private seller,Holden,SV6,,Sedan,2011,267000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5,0
5000,FIXED,Private seller,Land Rover,Discovery,Td5 (4x4),SUV,1999,350000,Manual,4x4,Diesel,White,TRUE,5,2.5,5
9000,FIXED,Private seller,Ford,Territory,TX (4x4),SUV,2012,249000,Automatic,All Wheel Drive,Diesel,White,TRUE,5,2.5,6
14800,NEGOTIABLE,Private seller,Toyota,Camry,ATARA S,Sedan,2015,137000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,4
27000,FIXED,Private seller,HSV,Maloo,R8,Ute,2006,193000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Yellow,TRUE,5,4,8
3900,NEGOTIABLE,Private seller,Holden,Crewman,V6 (4x4),Ute,2006,245000,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,6
4750,FIXED,Dealer used,Ford,Focus,GHIA,Sedan,2007,215000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,4
3700,FIXED,Private seller,Suzuki,Vitara,V6 (4x4),SUV,1997,245000,Manual,4x4,Petrol - Unleaded,Red,TRUE,5,4,6
3000,NEGOTIABLE,Private seller,Honda,Other,VR-X,Hatchback,2009,10578,Manual,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,4,0
5500,FIXED,Private seller,Mitsubishi,Colt,VR-X,Hatchback,2009,137212,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4,4
6000,FIXED,Private seller,Holden,Astra,CDX,Wagon,2008,106000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4,4
700,FIXED,Private seller,Ford,Falcon,XLS,Ute,2002,300000,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,6
2200,NEGOTIABLE,Private seller,Toyota,Camry,CONQUEST,Sedan,1999,189000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,4,2,4
31500,FIXED,Private seller,HSV,Clubsport,R8,Sedan,2010,204000,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,4,2,8
17990,FIXED,Dealer used,Holden,Commodore,SV6,Sedan,2013,145649,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,6
7200,FIXED,Private seller,Ford,Falcon,XR8,Sedan,1999,0,Manual,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5,8
750,FIXED,Private seller,Toyota,Corolla,CSi SECA,Hatchback,1998,261000,Automatic,Front Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,5,2.5,4
6500,FIXED,Private seller,Toyota,Aurion,AT-X,Sedan,2008,175000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5,6
29500,NEGOTIABLE,Private seller,Toyota,LandCruiser,PRADO GXL (4x4),Wagon,2012,164000,Automatic,4x4,Diesel,Burgundy,TRUE,5,2.5,4
29990,FIXED,Dealer used,Toyota,Hilux,SR (4x4),Ute,2014,150271,Automatic,4x4,Diesel,White,FALSE,5,2.5,4
14990,FIXED,Dealer used,Hyundai,IX35,SE (FWD),SUV,2013,119337,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,4
2800,FIXED,Private seller,Nissan,Pulsar,LX,Sedan,2000,166000,Manual,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5,4
6300,FIXED,Private seller,Nissan,Pathfinder,ST (4x4),SUV,2004,340000,Automatic,4x4,Petrol - Unleaded,White,TRUE,5,4.5,6
3000,FIXED,Private seller,Jeep,Patriot,LIMITED,SUV,2007,240000,Automatic,4x4,Petrol - Unleaded,Black,TRUE,5,3.5,4
3250,NEGOTIABLE,Private seller,Toyota,Tarago,GETAWAY II,Wagon,1996,420000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,4
3000,FIXED,Private seller,Toyota,Corolla,ASCENT SECA,Hatchback,2000,133000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,4
39990,FIXED,Dealer used,Toyota,Kluger,GRANDE (4x2),SUV,2015,58607,Automatic,Front Wheel Drive,Petrol - Unleaded,Other,TRUE,5,3.5,6
32000,FIXED,Private seller,Ford,Focus,RS,Hatchback,2010,144000,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Blue,TRUE,5,2.5,5
18888,FIXED,Private seller,Mazda,MX-5,COUPE,Coupe (2 door),2010,88733,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,4,3,4
2500,NEGOTIABLE,Private seller,Honda,Civic,CXi,Hatchback,1997,280047,Automatic,Front Wheel Drive,Petrol - Unleaded,Other,FALSE,5,3.5,4
37990,FIXED,Dealer used,Toyota,Kluger,GRANDE (4x2),SUV,2014,98371,Automatic,Front Wheel Drive,Petrol - Unleaded,Other,TRUE,5,3.5,6
80000,FIXED,Private seller,BMW,7,30Ld,Sedan,2016,25639,Automatic,Rear Wheel Drive,Diesel,Black,TRUE,5,2.5,6
5000,FIXED,Private seller,Toyota,ASCENT,,Sedan,2014,150000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,0
5500,FIXED,Private seller,Holden,Captiva,CX (4x4),SUV,2007,220000,Automatic,4x4,Petrol - Unleaded,Grey,TRUE,5,2.5,0
11000,FIXED,Private seller,Mitsubishi,GLX,,Ute,2011,161000,Automatic,Rear Wheel Drive,Diesel,Silver,TRUE,4,2.5,0
7490,DRIVE_AWAY,Dealer used,Honda,Accord,EURO SPORT,Sedan,2006,219568,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,2.5,4
29990,FIXED,Dealer used,Toyota,Hiace,LWB,Van/Minivan,2015,90000,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,4,2.5,4
40000,NEGOTIABLE,Private seller,Toyota,Supra,TURBO HARDTOP,Coupe (2 door),1993,999,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,FALSE,5,2.5,6
7800,FIXED,Private seller,Honda,Accord,EURO LUXURY NAVI,Sedan,2008,185000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,2.5,4
3500,NEGOTIABLE,Private seller,Honda,CR-V,(4x4),SUV,2004,282000,Automatic,4x4,Petrol - Unleaded,Silver,TRUE,5,2.5,4
3990,FIXED,Private seller,Mercedes-Benz,A170,CLASSIC,Hatchback,2006,161727,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3,4
23990,FIXED,Dealer used,Toyota,FJ Cruiser,MAXX,SUV,2011,196545,Automatic,4x4,Petrol - Premium Unleaded,White,TRUE,5,3,6
3000,NEGOTIABLE,Private seller,Ford,Falcon,XLS,Ute,2002,248000,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,4,3.5,6
9000,FIXED,Private seller,Toyota,LandCruiser,GXL (4x4),SUV,1990,350000,Manual,4x4,Petrol - Unleaded,White,FALSE,5,3.5,6
10000,FIXED,Private seller,Ford,Mondeo,LX TDCi,Hatchback,2014,152000,Automatic,Front Wheel Drive,Diesel,White,TRUE,5,3.5,4
11300,FIXED,Private seller,Hyundai,i20,ACTIVE,Hatchback,2015,65413,Automatic,Front Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,5,5,4
24999,FIXED,Private seller,Mercedes-Benz,200,SPORTIVO,Hatchback,2009,79,Automatic,Front Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,5,3.5,0
6000,FIXED,Private seller,Nissan,Micra,SPORTIVO,Hatchback,2009,99879,Automatic,Front Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,5,3.5,4
2200,NEGOTIABLE,Private seller,Toyota,Echo,SPORTIVO,Hatchback,2001,200000,Manual,Front Wheel Drive,Petrol - Unleaded,Grey,FALSE,5,3.5,4
13000,FIXED,Private seller,Nissan,Dualis,Ti-L (4x2),SUV,2012,150000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,4
34990,FIXED,Dealer used,Range Rover,Evoque,TD4 PURE,SUV,2014,92974,Automatic,All Wheel Drive,Diesel,White,TRUE,4,3.5,4
5500,NEGOTIABLE,Private seller,Toyota,Hiace,SBV LWB,Van/Minivan,1999,315000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,4,4.5,4
6000,FIXED,Private seller,Mini,CHILLI,,Hatchback,2005,88852,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,4,4,0
4999,FIXED,Private seller,Toyota,Yaris,YR,Hatchback,2010,128200,Manual,Front Wheel Drive,Petrol - Unleaded,Green,TRUE,4,4,4
7888,FIXED,Dealer used,Nissan,Pintara,SR5 (4x4),Ute,2004,24,Manual,4x4,Diesel,Silver,TRUE,0,0,0
17500,FIXED,Private seller,Toyota,Hilux,SR5 (4x4),Ute,2006,245000,Manual,4x4,Diesel,,TRUE,0,0,4
13990,NEGOTIABLE,Private seller,Mazda,Mazda3,NEO,Hatchback,2015,79799,Manual,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4.5,0
3300,FIXED,Private seller,Toyota,Townace,SBV,Van/Minivan,2000,380000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,FALSE,5,4,4
